Data set,layers,position_range,velocity_range,omega,c1,c2,vmax,pop_size,loss1,loss2,average
machine,0,10,1,0.5,5,0.9,1,10,0.096244197476847,0.037740566934766,0.030233676515556
machine,0,10,1,0.8,0.9,0.5,7,10,0.118806396966026,0.05146016796326,0.030246239179171
machine,0,10,1,0.8,0.9,0.5,15,1000,0.077212133979731,0.021502941455015,0.030372442255181
machine,0,10,1,0.5,5,0.1,1,100,0.113934270404957,0.020535139296021,0.03038764687924
machine,0,10,1,0.2,0.5,0.1,15,100,0.126189409460391,0.021872647802327,0.030394765306435
machine,0,10,1,0.8,0.5,5,7,1000,0.120368876123894,0.04867545617044,0.030477468470887
machine,0,10,1,0.5,0.1,0.1,7,100,0.146667833482481,0.027978574676782,0.030570319286793
machine,0,10,1,0.5,0.1,0.1,15,100,0.132147180410432,0.024068833366257,0.030889987390559
machine,0,10,1,0.5,0.9,0.1,15,100,0.097708106371729,0.03849445930624,0.031321003221404
machine,0,10,1,0.2,0.9,0.5,1,100,0.109971366536833,0.039683479804985,0.031490388400485
machine,0,10,1,0.2,0.5,0.5,15,100,0.099109239500169,0.03828334180795,0.031527819514856
machine,0,10,1,0.5,0.9,0.1,1,100,0.079998768995478,0.012610956213919,0.031573785432315
machine,0,10,1,0.8,5,0.9,1,10,0.091875618645677,0.036369815978347,0.032286216884243
machine,0,10,1,0.8,5,0.1,1,10,0.100133352617561,0.03826538692789,0.032342919413921
machine,0,10,1,0.5,5,0.5,15,10,0.164492207285628,0.04734162347831,0.032402951406568
machine,0,10,1,0.5,0.9,0.5,7,10,0.0926864883207,0.03714291607513,0.032495750647929
machine,0,10,1,0.5,0.5,0.9,15,100,0.077436317617098,0.033428588549133,0.03263352996704
machine,0,10,1,0.2,5,0.5,1,100,0.135432590220841,0.025011579990936,0.032699382425742
machine,0,10,1,0.5,5,0.9,7,100,0.155491959193167,0.059038440710949,0.032834239728775
machine,0,10,1,0.2,0.5,0.9,7,10,0.18297877413179,0.063444594151425,0.033010944486677
machine,0,10,1,0.2,5,0.1,15,100,0.12127913283229,0.023831597214924,0.033578758686166
machine,0,10,1,0.2,0.5,5,15,10,0.046336358277189,0.003548675345821,0.033696790831819
machine,0,10,1,0.8,0.1,0.9,1,100,0.146266800616652,0.05247918485987,0.033833235941694
machine,0,10,1,0.2,0.1,0.1,15,10,0.102720765850902,0.038516696968833,0.033974958343892
machine,0,10,1,0.8,0.9,0.5,1,10,0.151492800723107,0.064776351448427,0.034662937127309
machine,0,10,1,0.5,0.9,0.9,1,10,0.088915771731318,0.036092604366533,0.034721924211104
machine,0,10,1,0.8,0.1,0.9,7,100,0.136331943573735,0.065177475127012,0.034818538852569
machine,0,10,1,0.8,0.1,0.1,7,10,0.188392348070649,0.064477007483909,0.035062474874183
machine,0,10,1,0.2,0.9,0.1,15,10,0.1707470836788,0.039150645179639,0.035171454937943
machine,0,10,1,0.8,5,5,1,100,0.137361922410856,0.046996102408862,0.035366643527529
machine,0,10,1,0.5,0.1,0.5,1,10,0.126499906542929,0.044986061591038,0.03540483036242
machine,0,10,1,0.8,0.9,5,1,10,0.175577454042286,0.067474986904113,0.035438950200371
machine,0,10,1,0.5,0.5,0.5,15,10,0.095974014718734,0.038256317732292,0.035698963330906
machine,0,10,1,0.5,0.5,5,7,1000,0.18047451848565,0.080154172316701,0.036054059949653
machine,0,10,1,0.2,5,5,15,1000,0.170459703161095,0.066079373369947,0.036318984780669
machine,0,10,1,0.5,0.9,5,7,1000,0.151824558611292,0.07092001022501,0.036489498563625
machine,0,10,1,0.5,0.9,0.5,15,10,0.103895766856084,0.039645760917016,0.036822176362299
machine,0,10,1,0.2,5,0.9,15,10,0.170578902802356,0.045084576203636,0.037255197316612
machine,0,10,1,0.2,0.5,0.1,7,100,0.100979280036162,0.038710923469057,0.03769999786712
machine,0,10,1,0.5,0.1,0.9,1,10,0.109052096741841,0.038818923346895,0.038104675210251
machine,0,10,1,0.5,0.9,0.5,1,10,0.123423879204331,0.044256814146509,0.038107788425167
machine,0,10,1,0.5,5,0.1,1,10,0.185846177566285,0.045107097490833,0.039469075263907
machine,0,10,1,0.5,0.1,5,7,1000,0.108129332342316,0.039537418978822,0.040196763865918
machine,0,10,1,0.2,0.9,0.9,15,10,0.096805405814338,0.038259100469592,0.040225544552975
machine,0,10,1,0.5,5,0.5,1,10,0.117404423406393,0.041663123431005,0.040276124849665
machine,0,10,1,0.5,0.1,5,7,100,0.175100448091685,0.084204742968794,0.04063984453595
machine,0,10,1,0.2,5,0.1,15,10,0.112637808716312,0.041102135751281,0.040729503160391
machine,0,10,1,0.2,0.9,0.5,7,10,0.127265999234393,0.043108350069894,0.040775018135282
machine,0,10,1,0.8,0.9,0.9,7,1000,0.157425926804813,0.083705103918368,0.040994817197307
machine,0,10,1,0.8,5,0.9,7,100,0.09815025964147,0.038056000272376,0.041211610554877
machine,0,10,1,0.2,0.9,0.9,7,10,0.155859175858638,0.052065672286921,0.041792780905575
machine,0,10,1,0.2,0.1,0.1,7,10,0.104626527275948,0.038950972925907,0.041820005988155
machine,0,10,1,0.2,0.5,0.5,15,10,0.100908153306951,0.038633108165322,0.041926850564741
machine,0,10,1,0.2,5,0.5,7,10,0.132436672351274,0.045043906396798,0.042806558021083
machine,0,10,1,0.5,0.5,0.1,1,10,0.147266653213975,0.03347136082249,0.042995164076019
machine,0,10,1,0.2,0.9,0.5,1,10,0.106686114565092,0.038781559251028,0.042999573269654
machine,0,10,1,0.2,0.1,0.5,15,10,0.153344184766809,0.048982178705992,0.045050512526323
machine,0,10,1,0.8,0.9,5,7,100,0.158678472370296,0.097197364386663,0.045479957887686
machine,0,10,1,0.2,5,0.5,1,10,0.124045719405743,0.023588018651277,0.045737447512062
machine,0,10,1,0.8,5,0.5,7,1000,0.152380540102379,0.075717175794764,0.045963223298257
machine,0,10,1,0.2,0.9,0.1,7,10,0.136400178608865,0.026534266136964,0.046363932198909
machine,0,10,1,0.5,5,0.1,7,10,0.18245987073893,0.044637714126411,0.046695830008136
machine,0,10,1,0.5,0.5,5,15,100,0.09819036014388,0.038087344760911,0.046874494248265
machine,0,10,1,0.2,0.9,5,15,100,0.094270258228873,0.037491919139155,0.047284523273368
machine,0,10,1,0.5,0.1,0.1,1,10,0.131159042239278,0.041607075296881,0.047480421619822
machine,0,10,1,0.5,0.9,5,7,100,0.123337114809566,0.050898632285172,0.048290555806631
machine,0,10,1,0.5,5,0.1,15,10,0.147109403385961,0.048432263126909,0.048315411340187
machine,0,10,1,0.5,0.9,0.1,15,10,0.142713397557187,0.046792364018964,0.049078723320517
machine,0,10,1,0.5,0.5,0.5,1,10,0.161999423380146,0.055449123027482,0.0491763866801
machine,0,10,1,0.2,0.5,0.1,7,10,0.182428103212216,0.059594859641432,0.049563614673934
machine,0,10,1,0.2,0.9,0.5,15,10,0.195046319016783,0.04812761198934,0.049603609503946
machine,0,10,1,0.2,0.1,0.5,7,10,0.117310196850763,0.021719689237931,0.051093468226727
machine,0,10,1,0.2,0.5,0.5,1,10,0.09927704514053,0.038231480376137,0.051290535479327
machine,0,10,1,0.2,0.1,0.5,1,10,0.109158873077715,0.039735574469436,0.052214479716702
machine,0,10,1,0.2,0.5,0.1,15,10,0.124985086190646,0.04455189616616,0.052705924621864
machine,0,10,1,0.8,0.5,5,15,1000,0.09819698741441,0.038087533435251,0.05347275705109
machine,0,10,1,0.5,5,5,7,100,0.194645552112204,0.069224836879481,0.053591014240047
machine,0,10,1,0.2,0.1,0.9,1,10,0.146095807598179,0.029773931373995,0.05712385354444
machine,0,10,1,0.5,0.1,0.1,7,10,0.168252120495238,0.041307712241915,0.05718604460687
machine,0,10,1,0.8,0.1,0.9,1,10,0.300346797252986,0.132853173879579,0.057353916203578
machine,0,10,1,0.2,5,0.5,15,10,0.118794608079311,0.042259877757773,0.058248605588937
machine,0,10,1,0.2,0.9,0.1,1,10,0.148502026871644,0.049345772778984,0.058479777665017
machine,0,10,1,0.8,0.9,5,7,10,0.158517513664407,0.079204510150131,0.059445470467582
machine,0,10,1,0.2,0.5,0.9,1,10,0.105709322760689,0.039153812928796,0.06011155618919
machine,0,10,1,0.2,0.5,0.5,7,10,0.233876652077006,0.085087364882419,0.060664728674984
machine,0,10,1,0.2,0.9,0.9,1,10,0.151146673086151,0.049941696441599,0.061274940540084
machine,0,10,1,0.5,5,5,7,1000,0.112509604096821,0.054170179071741,0.061624300610949
machine,0,10,1,0.2,5,0.1,1,10,0.123155922998651,0.043096533070993,0.063706934998296
machine,0,10,1,0.8,5,0.9,7,10,0.106280881544957,0.04096314468761,0.063788951973489
machine,0,10,1,0.5,0.9,0.1,7,10,0.183536293490049,0.060128000293248,0.064312612822626
machine,0,10,1,0.5,0.5,0.1,15,10,0.203407962801625,0.060057388510063,0.065339090408805
machine,0,10,1,0.5,0.9,0.1,1,10,0.269150285379893,0.114107484265246,0.065603909248132
machine,0,10,1,0.8,0.9,0.9,1,10,0.268904697735006,0.127905428596053,0.066705360257072
machine,0,10,1,0.8,0.9,5,15,100,0.18275679221884,0.123114250858568,0.067588305980558
machine,0,10,1,0.8,0.9,0.1,15,10,0.314899686316843,0.1604617121396,0.067889798032256
machine,0,10,1,0.2,0.1,0.9,15,10,0.199417938474618,0.059832374222227,0.068496240171853
machine,0,10,1,0.8,0.9,0.1,1,10,0.096272660893373,0.037972374026653,0.07253907980798
machine,0,10,1,0.2,5,0.9,1,10,0.15269238891294,0.033747441532049,0.074326757144681
machine,0,10,1,0.8,0.9,0.5,15,100,0.101539415415582,0.041825534206388,0.074450649912228
machine,0,10,1,0.8,0.9,0.5,7,1000,0.06604967080592,0.009327983048931,0.076691728780671
machine,0,10,1,0.5,0.5,0.1,7,10,0.118273115026823,0.022129427506529,0.076943577850156
machine,0,10,1,0.5,0.5,5,15,1000,0.092922541830523,0.036454533607508,0.078427206872056
machine,0,10,1,0.8,0.9,0.9,15,1000,0.070191630260111,0.010476307972461,0.079571342213329
machine,0,10,1,0.5,0.9,5,15,10,0.117780033864157,0.046509075800275,0.081528976311107
machine,0,10,1,0.8,0.1,5,15,1000,0.066541607341779,0.009772668967327,0.084041049398385
machine,0,10,1,0.8,0.5,0.9,7,100,0.227199246992791,0.158783413404075,0.08524058306142
machine,0,10,1,0.2,5,0.1,7,10,0.165857634949315,0.038050356780955,0.085577937310892
machine,0,10,1,0.5,0.9,5,15,1000,0.303700658936052,0.19973424815752,0.086669480219953
machine,0,10,1,0.8,0.1,5,1,10,0.131415498685618,0.044053817592135,0.090379968059408
machine,0,10,1,0.8,0.5,0.5,15,100,0.315919428971973,0.23401998920071,0.090936295669116
machine,0,10,1,0.8,0.5,0.9,15,1000,0.074988354326159,0.013480174835285,0.092107516086696
machine,0,10,1,0.5,0.1,0.1,15,10,0.281435566439559,0.114354774176118,0.093558194323365
machine,0,10,1,0.2,0.5,0.1,1,10,0.303538638666917,0.106400191280054,0.096356224725665
machine,0,10,1,0.2,0.1,0.1,1,10,0.238516639254095,0.084347842163969,0.101765186370262
machine,0,10,1,0.5,0.1,5,15,1000,0.162190635538036,0.062830440316217,0.103971261448245
machine,0,10,1,0.5,5,5,15,1000,0.338118607552274,0.247240625696638,0.106302672322064
machine,0,10,1,0.8,0.5,5,1,10,0.382713517242317,0.250773475353567,0.106920123164116
machine,0,10,1,0.8,5,0.5,7,10,0.384214322803304,0.290943414251582,0.110065392420864
machine,0,10,1,0.8,0.1,5,7,1000,0.307453754900316,0.242377377253957,0.11108534546289
machine,0,10,1,0.8,0.5,0.9,7,1000,0.400913868335031,0.297036983948925,0.112104446949737
machine,0,10,1,0.8,0.1,0.5,7,1000,0.170584861638823,0.105452597834664,0.115272525594702
machine,0,10,1,0.8,5,5,7,1000,0.249556078082298,0.16918375795772,0.121823251175955
machine,0,10,1,0.8,0.5,5,7,10,0.098194662061682,0.038087412682673,0.126175025288382
machine,0,10,1,0.8,0.1,5,15,10,0.098197246006417,0.038087559054191,0.12664577860979
machine,0,10,1,0.8,0.5,5,7,100,0.080617855670193,0.019448099790127,0.129866782189081
machine,0,10,1,0.8,0.1,0.9,15,10,0.45262035231986,0.352819051522334,0.130697877995357
machine,0,10,1,0.8,5,0.5,15,1000,0.082856287883232,0.018936943264866,0.13939702750144
machine,0,10,1,0.8,5,0.9,15,10,0.46755526255042,0.388217189835051,0.14249905970412
machine,0,10,1,0.8,5,5,15,10,0.133174257475316,0.07609253183046,0.146636519232419
machine,0,10,1,0.8,5,5,7,100,0.439990793138933,0.356383376953247,0.149117649332822
machine,0,10,1,0.8,5,0.9,15,1000,0.070814410543091,0.010714281897748,0.158116469488192
machine,0,10,1,0.8,0.5,5,15,100,0.138428936893721,0.066028766048865,0.16313170398389
machine,0,10,1,0.8,5,5,7,10,0.448520064054012,0.340112936105767,0.171524431848255
machine,0,10,1,0.8,5,0.9,15,100,0.069342788630474,0.010111314680158,0.173917125809084
machine,0,10,1,0.8,0.1,5,15,100,0.098197251099478,0.038087559087505,0.183486095091774
machine,0,10,1,0.8,0.9,0.9,15,100,0.532997895284318,0.429018007836943,0.184085212923014
machine,0,10,1,0.5,5,5,15,100,0.141489891082944,0.051377388232313,0.189452390679911
machine,0,10,1,0.8,0.5,0.5,7,1000,0.066125215585209,0.009121501688443,0.193192729773588
machine,0,10,1,0.8,0.9,0.9,7,100,0.14297484270093,0.058784893023391,0.19540179030715
machine,0,10,1,0.8,5,0.5,15,100,0.047150304281367,0.005889126960862,0.199867317282257
machine,0,10,1,0.8,5,5,15,1000,0.098197246204938,0.038087558519976,0.201311002242023
machine,0,10,1,0.8,5,5,15,100,0.070822697906151,0.010714419922448,0.225917380943549
machine,0,10,1,0.8,0.5,0.9,15,100,0.604999044376487,0.532440104845839,0.232588732247262
machine,0,10,1,0.8,0.9,5,7,1000,0.511145283067537,0.440686298409414,0.237707105074402
machine,0,10,1,0.8,0.1,5,7,100,0.403998760982433,0.322255646977698,0.25049349233547
machine,0,10,1,0.8,0.5,0.5,15,1000,0.161548082701397,0.043468713548681,0.274003338095845
machine,0,10,1,0.8,0.1,0.5,15,1000,0.090439617268537,0.034356826328067,0.278065011618375
machine,0,10,1,0.8,0.9,5,15,1000,0.163973146334424,0.091747304118302,0.322485499646347
machine,1,10,1,0.5,0.1,0.5,1,1000,0.007256743161898,8.07184383308524E-05,4.04055868736426E-05
machine,1,10,1,0.2,0.5,0.9,1,1000,0.005774766175712,5.49142209130781E-05,4.83018121408449E-05
machine,1,10,1,0.5,5,0.5,1,1000,0.008278286309805,9.98413419785945E-05,4.90733432952267E-05
machine,1,10,1,0.5,5,0.1,1,1000,0.008937971505678,0.000120233666209,5.54335479778007E-05
machine,1,10,1,0.2,0.1,0.9,1,1000,0.006567873117542,6.89758828105752E-05,5.63934215063255E-05
machine,1,10,1,0.2,5,0.1,1,1000,0.008108392687138,0.000111666117371,6.71194314316506E-05
machine,1,10,1,0.2,0.1,0.1,15,1000,0.007778002423665,0.000132413214451,6.92004940660778E-05
machine,1,10,1,0.2,0.1,0.5,1,1000,0.009521503896247,0.0001538400017,7.20154247536056E-05
machine,1,10,1,0.2,0.9,0.9,1,1000,0.009034844379422,0.000115128084164,7.28672071814624E-05
machine,1,10,1,0.2,0.9,0.5,1,1000,0.00997279507417,0.00018953513086,8.22846301641487E-05
machine,1,10,1,0.2,0.5,0.1,7,1000,0.009327662910391,0.000142844227093,8.43764751194808E-05
machine,1,10,1,0.2,0.5,0.1,1,1000,0.008433903368548,0.000110806640271,8.54287134916025E-05
machine,1,10,1,0.2,0.1,0.1,7,1000,0.011331995610762,0.000211294679986,8.6208730262725E-05
machine,1,10,1,0.5,0.9,0.1,1,1000,0.009987731346333,0.000160214364982,8.7081864499693E-05
machine,1,10,1,0.2,5,0.5,1,1000,0.010311783725032,0.000171988376031,8.83186449006656E-05
machine,1,10,1,0.2,0.9,0.1,15,1000,0.010195684324127,0.000158170231968,9.25419197598127E-05
machine,1,10,1,0.5,0.1,0.1,7,1000,0.012059487462128,0.000219941170729,9.86807992569501E-05
machine,1,10,1,0.2,0.5,0.9,7,1000,0.011148291314121,0.000198390235423,0.000102987072313
machine,1,10,1,0.2,0.5,0.1,15,1000,0.006607898918014,8.7837425438667E-05,0.000103049511597
machine,1,10,1,0.5,5,0.1,15,1000,0.011848229294804,0.000214895058708,0.000104808630386
machine,1,10,1,0.2,0.1,0.1,1,1000,0.01074378788375,0.000191800078361,0.000105363105056
machine,1,10,1,0.2,5,0.9,1,1000,0.013379063289059,0.000278497570166,0.000110988581913
machine,1,10,1,0.2,5,0.1,15,1000,0.011551931804442,0.000195076239237,0.000113382796429
machine,1,10,1,0.2,5,0.5,15,1000,0.011785046635362,0.000193151733288,0.00011815138868
machine,1,10,1,0.2,5,5,1,100,0.012862445860594,0.000306694639845,0.000118666347087
machine,1,10,1,0.5,0.1,0.1,15,1000,0.011479295963649,0.000193274670965,0.000118696725788
machine,1,10,1,0.2,0.1,0.9,7,1000,0.010724058781182,0.000198851768429,0.000128851475034
machine,1,10,1,0.2,0.9,0.1,1,1000,0.012503369696507,0.000295492652546,0.000129989069108
machine,1,10,1,0.2,5,0.5,7,1000,0.012346763927413,0.000268634013397,0.00013683269696
machine,1,10,1,0.5,0.5,0.1,15,1000,0.009699982356497,0.00016080126494,0.000142512230373
machine,1,10,1,0.2,0.5,0.5,1,1000,0.014185914422113,0.000399232357157,0.00015559716946
machine,1,10,1,0.2,0.5,0.5,7,1000,0.012114255626545,0.000346002098184,0.000157524964796
machine,1,10,1,0.2,5,0.9,7,1000,0.012942020437208,0.000385497700218,0.000157572932847
machine,1,10,1,0.2,0.5,0.5,15,1000,0.012440971101504,0.000220672597414,0.000168825302924
machine,1,10,1,0.2,0.5,0.9,1,100,0.013451945659388,0.000382269170208,0.000173197395263
machine,1,10,1,0.2,0.5,5,1,100,0.008829453964598,0.000116189099381,0.000173898875044
machine,1,10,1,0.2,0.5,0.9,15,1000,0.016591277470178,0.000466849550903,0.000184337027966
machine,1,10,1,0.2,0.9,0.5,1,100,0.015369394608205,0.000442772374979,0.000190919394245
machine,1,10,1,0.5,0.5,0.1,7,1000,0.018262131095411,0.000519585889278,0.000200563114584
machine,1,10,1,0.2,0.9,0.1,7,1000,0.016384320534021,0.000565294041849,0.000202476490016
machine,1,10,1,0.5,5,0.5,1,100,0.012612111977973,0.000384988305017,0.000202830778067
machine,1,10,1,0.2,0.9,5,1,1000,0.007285747480047,9.66588975338342E-05,0.000221093079375
machine,1,10,1,0.2,5,0.9,15,1000,0.017304471662738,0.000593150170021,0.00022305194553
machine,1,10,1,0.2,0.1,0.9,1,100,0.016259418797946,0.00059658016098,0.000234009871687
machine,1,10,1,0.2,0.9,0.1,1,100,0.012681202469291,0.000236704346064,0.00023516792196
machine,1,10,1,0.5,0.5,0.1,1,1000,0.017170865706736,0.000587708601207,0.000242689095861
machine,1,10,1,0.5,0.9,0.9,1,1000,0.006685811053425,7.10127489819644E-05,0.000251908515802
machine,1,10,1,0.2,0.1,0.1,15,100,0.018076524025432,0.000619907608155,0.000254546321839
machine,1,10,1,0.2,0.9,0.9,15,1000,0.01398601643596,0.000305571182175,0.000256386237955
machine,1,10,1,0.5,0.9,0.5,1,1000,0.010879532357525,0.000251422523627,0.000266429184487
machine,1,10,1,0.5,5,0.1,7,1000,0.021035771743601,0.00068313353899,0.000270494028258
machine,1,10,1,0.5,0.5,0.9,1,100,0.018800656123255,0.000489496855652,0.000275600692879
machine,1,10,1,0.5,0.5,0.1,15,100,0.012296396002536,0.000221969565394,0.00030539060727
machine,1,10,1,0.5,0.9,0.1,1,100,0.018143650041928,0.000649657068192,0.000312472246064
machine,1,10,1,0.2,0.9,0.5,15,1000,0.019504554126802,0.000853617100691,0.000318932446683
machine,1,10,1,0.2,5,0.1,7,1000,0.020569194325548,0.000850354344922,0.000320932056731
machine,1,10,1,0.2,5,0.9,7,100,0.015214612806036,0.000513147872198,0.000327492971552
machine,1,10,1,0.2,0.1,0.5,15,1000,0.02562163545777,0.000941142779703,0.00032887230444
machine,1,10,1,0.2,0.1,0.5,7,1000,0.018295418824082,0.000780464810666,0.00034712778581
machine,1,10,1,0.2,0.5,0.1,1,100,0.020316262083336,0.000859738479437,0.000352542441454
machine,1,10,1,0.2,0.1,0.1,1,100,0.013697259134859,0.000298529749735,0.000352956284822
machine,1,10,1,0.2,0.9,0.9,7,1000,0.015096296443211,0.000447573169095,0.000362623741802
machine,1,10,1,0.5,5,0.9,1,100,0.017190691602262,0.000462963158017,0.000397414154928
machine,1,10,1,0.2,5,0.1,15,100,0.02013409194375,0.000842838737979,0.00040227674724
machine,1,10,1,0.2,5,0.5,7,100,0.023806405321391,0.000980236684989,0.000403026006436
machine,1,10,1,0.5,0.9,0.1,7,1000,0.023075230653193,0.001185301577747,0.000417225229496
machine,1,10,1,0.2,0.9,0.5,7,1000,0.027946747714977,0.001341823017626,0.000463607686451
machine,1,10,1,0.5,0.9,0.9,1,100,0.018380919843742,0.000794873684213,0.000472730302607
machine,1,10,1,0.2,5,5,1,1000,0.013465162470705,0.000556487415802,0.000473168305867
machine,1,10,1,0.5,5,0.1,1,100,0.011659410800829,0.000238769627369,0.000481096345403
machine,1,10,1,0.2,5,0.5,1,100,0.022119819701571,0.000825575466833,0.000485554745807
machine,1,10,1,0.2,0.5,0.1,15,100,0.010461976560131,0.000208872504246,0.000490424548117
machine,1,10,1,0.2,0.9,0.9,7,100,0.020518163131369,0.000807999467021,0.000507310261787
machine,1,10,1,0.5,0.5,0.9,1,1000,0.007476982343422,8.57401205025674E-05,0.000511879006423
machine,1,10,1,0.2,5,0.1,1,100,0.015910403605706,0.000436591773908,0.000519526649397
machine,1,10,1,0.2,0.9,0.1,7,100,0.016009193841738,0.000579629272087,0.000533289451513
machine,1,10,1,0.2,0.9,0.9,1,100,0.019422284785457,0.001035997055371,0.000539789958031
machine,1,10,1,0.5,0.1,0.1,1,1000,0.009358936754862,0.000125471133628,0.000540791970326
machine,1,10,1,0.2,0.1,5,1,1000,0.012395831600199,0.000380950736324,0.000565855271774
machine,1,10,1,0.2,0.9,5,1,10,0.022210953707012,0.001268884616211,0.000576552346294
machine,1,10,1,0.5,0.5,0.1,7,100,0.016448371251136,0.000413457386738,0.000577428024402
machine,1,10,1,0.2,0.1,0.5,7,100,0.019243022980455,0.000673579407176,0.000579734581525
machine,1,10,1,0.5,5,0.5,7,1000,0.006321762839,7.64494521334336E-05,0.000586660722088
machine,1,10,1,0.2,0.9,5,7,1000,0.01510511731384,0.000635450488034,0.000588605703379
machine,1,10,1,0.2,0.5,5,1,1000,0.018470602734102,0.000964484213982,0.000645914433304
machine,1,10,1,0.2,0.1,5,1,100,0.008397092719853,9.95259299148056E-05,0.000647799162064
machine,1,10,1,0.5,0.1,0.9,1,1000,0.006833821458046,6.86255359553445E-05,0.00066728050122
machine,1,10,1,0.2,0.1,0.5,15,100,0.023861521065429,0.001204873025023,0.000683188201819
machine,1,10,1,0.2,0.5,0.1,7,100,0.009660968944768,0.000154187216141,0.000684872998965
machine,1,10,1,0.5,5,0.1,15,100,0.02727923773585,0.001340507789769,0.000689507846071
machine,1,10,1,0.5,0.5,0.5,1,1000,0.028399003497738,0.001349395448125,0.0006958806635
machine,1,10,1,0.5,0.1,0.1,15,100,0.029477357828277,0.001445977062538,0.0007026756551
machine,1,10,1,0.2,0.1,0.5,1,100,0.031231211256676,0.001384467632311,0.000709839112067
machine,1,10,1,0.2,0.1,0.1,7,100,0.021082459094245,0.000754712691965,0.000737562380614
machine,1,10,1,0.2,0.9,0.1,15,100,0.020103634271433,0.001104965158789,0.000761373563278
machine,1,10,1,0.2,0.5,0.5,1,100,0.023365708920379,0.001856055909217,0.000797941757915
machine,1,10,1,0.2,0.1,0.9,15,1000,0.025657332454534,0.001301430436766,0.000807577846535
machine,1,10,1,0.5,0.9,0.5,1,100,0.025238331295008,0.001732454473802,0.00085221278306
machine,1,10,1,0.2,0.5,0.5,7,100,0.023884733151454,0.001143198053094,0.000858023849909
machine,1,10,1,0.5,0.1,0.9,1,100,0.026895579439399,0.001326909583578,0.000879937651747
machine,1,10,1,0.5,0.1,0.1,7,100,0.032113616574428,0.002417261917077,0.000952081666729
machine,1,10,1,0.5,0.1,0.1,1,100,0.033177018121139,0.002060444747957,0.000984040853679
machine,1,10,1,0.5,0.1,0.5,1,100,0.016015537064816,0.000399887774501,0.001034446034564
machine,1,10,1,0.2,0.5,0.5,15,100,0.035681836196633,0.002149256097437,0.001045238261204
machine,1,10,1,0.2,5,0.5,15,100,0.033369317082426,0.001960126729367,0.001084476573179
machine,1,10,1,0.2,5,0.9,1,100,0.030740345553372,0.002185251385028,0.001092635652324
machine,1,10,1,0.2,0.9,0.9,15,100,0.019585056846423,0.000702268492044,0.001246837127784
machine,1,10,1,0.5,0.5,0.5,1,10,0.030186221203341,0.002090651574401,0.001297928231363
machine,1,10,1,0.2,0.9,0.5,7,100,0.040877977710268,0.0029153778171,0.001314622915489
machine,1,10,1,0.5,5,0.5,15,1000,0.010850885436499,0.000192074920947,0.001349069396078
machine,1,10,1,0.5,0.9,0.1,15,100,0.023707772696663,0.001339042280387,0.001385157931057
machine,1,10,1,0.5,0.9,0.1,15,10,0.018899808339407,0.000684361729263,0.001415833636591
machine,1,10,1,0.2,0.9,5,1,100,0.037020543810689,0.003054070887112,0.001461210277687
machine,1,10,1,0.2,0.1,5,15,1000,0.033917692548596,0.002823298540252,0.00149807467147
machine,1,10,1,0.2,5,0.1,7,100,0.021393495668147,0.001154821104204,0.001503622345493
machine,1,10,1,0.5,0.1,5,1,100,0.024969200452738,0.003167668105214,0.001538917051081
machine,1,10,1,0.2,0.9,0.5,1,10,0.025230398600561,0.001623318677275,0.001665804275161
machine,1,10,1,0.2,5,0.9,1,10,0.017834753533959,0.000468838273481,0.001671477832827
machine,1,10,1,0.2,0.9,0.1,7,10,0.028323506863471,0.001301339214079,0.001719080238521
machine,1,10,1,0.5,0.9,0.1,1,10,0.023583771687307,0.001082773883139,0.001748552873064
machine,1,10,1,0.8,0.1,0.1,1,100,0.017464068489823,0.000699775071876,0.001773874651358
machine,1,10,1,0.2,0.9,0.5,15,100,0.051197693944725,0.004510962986016,0.001850728837919
machine,1,10,1,0.2,0.5,5,1,10,0.023787513257634,0.004204919688153,0.001932715486254
machine,1,10,1,0.5,0.5,0.9,15,1000,0.011144836705268,0.000186457466236,0.001966169183559
machine,1,10,1,0.5,0.1,0.9,1,10,0.022810358095932,0.00123249214453,0.001968916487138
machine,1,10,1,0.5,0.9,0.1,7,100,0.047201638365897,0.003708434410345,0.001988560492696
machine,1,10,1,0.5,0.5,0.5,1,100,0.045662091592176,0.00524691578571,0.002025699270503
machine,1,10,1,0.2,0.5,0.5,1,10,0.021047724176597,0.000825649317683,0.002026526425465
machine,1,10,1,0.5,0.5,0.1,1,100,0.022210050036305,0.000880697853942,0.002123640037073
machine,1,10,1,0.5,0.1,0.5,15,100,0.023985585649604,0.001780747701156,0.002323302627042
machine,1,10,1,0.5,0.9,0.5,15,100,0.021173885326491,0.000862839360831,0.002330330162745
machine,1,10,1,0.8,0.5,0.1,1,100,0.015720518246213,0.000429973961737,0.002407729632487
machine,1,10,1,0.2,0.1,5,1,10,0.035625838496769,0.003596144556283,0.002444700979258
machine,1,10,1,0.5,5,0.1,7,100,0.039876476969335,0.003513367241017,0.002445117406745
machine,1,10,1,0.2,0.1,5,7,10,0.033845838331839,0.004605403295743,0.002693265563679
machine,1,10,1,0.2,0.5,5,7,1000,0.037852810760404,0.002935868619975,0.002753264419036
machine,1,10,1,0.2,0.5,5,15,1000,0.022703132225188,0.002543609713652,0.002843323362282
machine,1,10,1,0.5,0.5,0.9,1,10,0.052332728294369,0.005854575341031,0.003000185323938
